text,coarse_label,fine_label,label
Martin Schulz ist Kanzlerkandidat der SPD ohne Schulabschluss. Er ist |LBR| 2 x sitzen geblieben. Ist das Ihre Führungsspitze?,OTHER,OTHER,0
@USER @USER Aufstand der deutschen? |LBR| Niemals! |LBR| Mit der Wahl wäre es möglich gewesen...aber für einige war das zu anstrengend oder gar überfordernd!,OTHER,OTHER,0
Endlich angekommen. Die Beschwerde plagt sich immer noch durch den Verkehr. dritteoption,OTHER,OTHER,0
@USER Mir war nicht bekannt das Deutschland ein Kriegsgebiet geworden ist!,OTHER,OTHER,0
"@USER @USER Na gut. Dann nenne mir 5 Punkte, die Belegen, dass der Islam eine friedliche Religion ist. Und fünf Wohltaten Mohammends an der Menschheit",OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER Noch schlimmer ist, das die EU die Palestina seit Jahren Finanziell unterstützt",OTHER,OTHER,0
"Parteienwahlkampf &gt;&gt;&gt; Ich fühle mich richtig eingelullt, Versprechen, Vorhaben, hätten, könnten, wollten - wie immer, nichts als LÜGEN",OTHER,OTHER,0
"@USER Na hoffentlich hat sich der ‚typisch deutsche Richter’ nicht auch noch entschuldigt, weil keine weiteren mildernde Beweise gefunden wurden",OTHER,OTHER,0
@USER @USER Wir haben nicht genug Alternativen,OTHER,OTHER,0
@USER @USER ...sich damit auch noch brüsten ist schön...dämlich... |LBR| Wenn man tief genug gräbt findet man tatsächlich immer noch eine dümmere deutsche...obwohl bei Katja an der Oberfläche kratzen schon ausreicht....,OFFENSE,INSULT,1
"Wer die Zuwanderung nach Europa alleine auf die Einzelstaaten abschiebt, hat aus den letzten Jahren nichts gelernt.",OTHER,OTHER,0
"@USER Merkel reiht sich nahtlos in die Kette deutscher Diktatoren ein, die allesamt ihre Biographien schönen ließen",OFFENSE,INSULT,1
@USER Das zeig mir mal mit einem Bild.,OTHER,OTHER,0
@USER @USER Schaut euch einfach die dummen Köpfe an....das gehört eindeutig entsorgt...!,OFFENSE,ABUSE,1
@USER @USER Und was sagt Euer Fakenfinder so? |LBR| ausgruenden,OTHER,OTHER,0
@USER @USER Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren. |LBR| Ist zum kotzen!,OFFENSE,PROFANITY,1
"@USER @USER Träume und Wünsche...leider |LBR| Jamaika-Scheisse wird durchgesetzt....dafür sorgen schon die Lauch-Scheisser |LBR| Die bleiben klebend sitzend...der Troll Joschka hat’s Ihnen vorgemacht, die Warze Roth hat’s perfektioniert ..!",OFFENSE,ABUSE,1
"@USER @USER Die gesamte deutschfeindliche Asyl-Politik der Altparteien, provoziert einen Bürgerkrieg! Die Grünen werden als erste vernichtet werden!",OFFENSE,ABUSE,1
@USER @USER Die Julia hat ja auch 20 Kalte Lötstellen im Kopf. Bestimmt ein Kind der 68er. Sorry aber die hätte man besser ins Klo gewichst. Da wären die heute noch auf Reißen.,OFFENSE,ABUSE,1
"""Sonderbehandlung"", ""Herrenmentalität"", ""Blitzsieg"". Ernsthaft? Welche Begriffe kommen als nächstes bei @USER über Israel?",OTHER,OTHER,0
"@USER @USER So derbe mit der Realität konfrontiert zu werden ist schon ein wenig unmenschlich, find ich",OTHER,OTHER,0
@USER Warum veröffentlicht ihr keine Bilder von linken Anarchisten?Die gibt es zuhauf!Aber ihr seit nur ein Unterstützer dieser Horden!,OFFENSE,ABUSE,1
"So, jetzt habt Ihr also protestiert. Und, wie geht es weiter? Klar, das nächste Mal werdet |LBR| Ihr auch wieder protestieren. Bahh ei, dat bockt.",OTHER,OTHER,0
"@USER @USER Ach so. Inhaltlich ist die Veranstaltung aber durchaus breiter aufgestellt, u.a. spricht eine Vertreterin des Istanbul Pride.",OTHER,OTHER,0
@USER @USER @USER @USER @USER @USER Was für großmeister wir sind sifftwitter trolle natürlich bin ich rechts aber trotzdem sollte man nicht alles von und 100%ernst nehmen,OTHER,OTHER,0
"@USER @USER Da die Kirche jeher den Herrschenden in den Arsch gekrochen ist, inkl. Hitler, wundert es mich nicht",OFFENSE,PROFANITY,1
@USER Euer Shop ist ja auch toll! :-) &lt;3,OTHER,OTHER,0
"@USER @USER ...nicht ""vor der Tür"", sondern im Haus. Es wird HÖCHSTE Zeit, dass es eine Grundreinigung des Hauses gibt",OTHER,OTHER,0
@USER Da ist endlich jemand der sich mit Kinder und Kinderbildung auskennt...,OTHER,OTHER,0
König Juan Carlos verlässt rechtzeitig das sinkende Schiff. Er hat's gewusst!,OTHER,OTHER,0
"Was d. Wille eines Nationalstaates noch Wert ist,wurde heute in Brüssel demonstriert. Polen gedemütigtIch hoffe d. Preis f.d. EU wird hoch",OTHER,OTHER,0
"Wie so ein ThinktankARSCH sagte, es ist ein Krieg der Eliten gegen die Völker und die Eliten gewinnen immo!Das muß sich drehen !",OTHER,OTHER,0
Ich hoffe mal bis Morgen ist der acc noch nicht gebannt ansonsten wünsch ich euch eine Gute Nacht Kameraden,OTHER,OTHER,0
"@USER @USER @USER Dümmer geht immer,paßt Stalinisten besser ? Geh besser Grammatikfehler jagen, ist ein rein rotgrünes Ding, bevor Argumente am Geist kratzen!",OFFENSE,INSULT,1
@USER @USER Verlogene Doppelmoralistenheuchler |LBR| Der arme Hund |LBR| Hetze,OFFENSE,INSULT,1
"Wenn die Afrikaner merken, dass uneingeladene Gäste konsequent in |LBR| Deutschland nicht aufgenommen werden, hat das doch positive |LBR| Auswirkungen.",OTHER,OTHER,0
"Zwischenfazit: Merkel sachlich souverän, Schulz verbissen und unglaubwürdig. TVDuell",OTHER,OTHER,0
"@USER Tja,ich denke EU wird an Bürgerkriegen zugrunde gehen, ist ja genau das was die Eliten planen und der gierige LINKE Scheiß machts möglich !",OFFENSE,ABUSE,1
"@USER Kein Problem, ich fuhr gestern mit Gartenlatschen in die Stadt. Meine Tochter kaufte mir daraufhin ein Lätzchen ""Wer kleckert muss ins Heim""",OTHER,OTHER,0
"Politiker sind Schauspieler, aber äußerst fiese, da sie ihre Rollen nicht nur spielen, sonder sie leben und sich noch selbst hoch bezahlen.",OTHER,OTHER,0
"@USER teilen, teilen und nochmals teilen!!!",OTHER,OTHER,0
"@USER Was wir davon zu halten haben weiß jeder klar denkende Bürger! Die Ö.R. sind nun mal zu allem fähig, außer objektiver Berichte",OTHER,OTHER,0
"@USER @USER Wir tragen einen Teil dazu bei - in Frankreich formiert sich gerade ein Gruppe, die @USER dort umsetzen will",OTHER,OTHER,0
@USER Sieh an...sich mal jemand erkundigt wie es anderen tatsächlichen Opfer-Hinterbliebenen geht..?,OTHER,OTHER,0
"@USER Eine ""gute Bekanntgabe"" wäre, wenn Merkel endlich zurücktreten würde! Ganz Deutschland würde aufatmen!",OTHER,OTHER,0
"@USER Wo sitzen die Redakteure der ""Welt""?",OTHER,OTHER,0
"@USER So sieht Meinungsfreiheit in Deutschland aus, dank dieser Volksverräterin Merkel!! |LBR| Herzlichen Willkommen in der DDR 2.0! Es wird Zeit",OFFENSE,ABUSE,1
@USER Es gibt schon reichlich dumme in den eigenen Reihen...diesmal ist es halt ein arbeitsloser Journalist..!,OFFENSE,INSULT,1
"Da Satire ja schon längst nicht mehr alles darf, und ich keine Lust habe, wegen jedem frechen Spruch vor Gericht zu landen, erstelle ich gerade wieder ein musikalisches Comedyprogramm voller methaphorischer Anspielungen. Welcher Titel wäre gut?",OTHER,OTHER,0
@USER @USER Seit Jahren werd n wir von dieser Regierung belogen und jetzt sollen wir glauben das es nur ein Fake ist!! Ich glaube das es echt ist!!,OFFENSE,ABUSE,1
@USER @USER Vielen Dank für den Hinweis. Uns war die Veranstaltung bislang nicht bekannt. Wir gehen der Sache nach.,OTHER,OTHER,0
@USER fröhlicher gruß aus der hauptstadt liebe gaby,OTHER,OTHER,0
Mit Deutschland geht es mehr und mehr bergab wann begreift ihr das endlich?,OTHER,OTHER,0
"Lieber Markus_Soeder, es ist keine Partei rechts der @USER entstanden. Die AFD hat nur euren Platz eingenommen, als ihr nach links abgebogen seid.",OTHER,OTHER,0
"@USER @USER Wir haben Ihnen doch eben signalisiert, dass wir das nicht tun. Also bitte kommen Sie doch einfach unserer Aufforderung nach. Wenn Ihre Worte nicht nur hohle Phrasen sind, können Sie ja sicher erläutern, was die Sondierungsergebnisse mit ""unseren Jobs"" zu tun haben. Dann mal los!",OTHER,OTHER,0
"@USER Das ist zum einen falsch, 2016 waren nur rd. 44% d. Asylbewerber*innen Männer ü18, zum anderen hat es gute Gründe, warum oftmals ein (das ""stärkste"") Familienmitglied zuerst flieht. Schämen sollten sich, folgt man ihrer Argumentation, dann eher die, die Familiennachzug ablehnen.",OTHER,OTHER,0
@USER Ich bewundere Österreicher...sie wissen was sie wollen und tun es dann auch..!,OTHER,OTHER,0
@USER Gibt es in der Genetik nicht das Prinzip der natürlichen Auslese?,OTHER,OTHER,0
"Wenn Trump der neue Hitler ist, |LBR| Was ist dann Clinton?? |LBR| Clinton |LBR| Der Antichrist !!!!",OFFENSE,ABUSE,1
Irgend ein Idiot hat sich über die „Feuerzangenbowle „ aufgeregt weil dieser Film während der Nazizeit gedreht wurde.Was. Ist mit den Bestsellers wie „Emil und die Detektive „ Pünktchen und Anton „oder „das fliegende Klassenzimmer „von Erich Kästner.,OFFENSE,PROFANITY,1
@USER @USER Ekelhafte Inszenierung....wir sind hoffnungslos verblödet.,OTHER,OTHER,0
"Alle sind permanent beschäftigt sich gegenseitig Verantwortung/Schuld zuzuschustern: ""ist Ländersache""-""nein Bundessache""-""nein kommunal""",OTHER,OTHER,0
@USER @USER Sou absurd das man es als Fake-News sehen möchte... |LBR| Hier wird Vergewaltigung legalisiert...!,OTHER,OTHER,0
Launige Breitseiten vom Kabarettisten Detlev Wischmeyer wie gewöhnlich gestern beim Jahresempfang von Radio Schleswig-Holstein (RSH).,OTHER,OTHER,0
"WEG,WEG,WEG mit LINKS !!! Kein Klagerecht für Migranten ! Keine Unterstützung mit SchwesigRaubgeld für Linksautonome ! Prob gelöst!!!",OFFENSE,ABUSE,1
@USER @USER @USER @USER @USER Weil diese Antifantenbrut nicht ihre Gesichter zeigt! Solche Linksversifften Menschen gehören nicht auf die Straße sondern .... *zensiert*!,OFFENSE,ABUSE,1
"@USER Gott hat zuviel Humor, als dass er über die Stöckchen springen würde, die Sie ihm hinhalten.",OTHER,OTHER,0
"Warum hat wohl der Terrorfürst Yassir Arafat das Wort »Palästinenser« für die Araber in der Levante benutzt? Dieses Volk gab es vorher nicht, aber man bediente sich aus dem Antisemitismus der Römer, die uns Juden demütigten &amp; Eretz Israel in Palästina« unbenannten.",OFFENSE,INSULT,1
@USER Ihr seid doch schon genauso drauf WELT!!!,OTHER,OTHER,0
"@USER @USER Was ein Schmonzes! Es scheint, dass du keine Ahnung von der Kashrut, den jüdischen Speisegesetzen, hast. Juden nehmen nicht irgendwelche Tiere &amp; schächten die einfach. Das Tierwohl &amp; die Reinheit stehen auf oberster Stelle. Shechita, oder das Schächten, ist eine Wissenschaft",OTHER,OTHER,0
"@USER @USER @USER @USER @USER Beschneidung gehört einfach VERBOTEN, egal ob m/w ! Wenn dann nur aus medizinischen Gründen ! Und überhaupt nur von Ärzten !",OTHER,OTHER,0
@USER @USER Macht die SPD das ist sie für immer erledigt.,OTHER,OTHER,0
"Die 5 % für die Linken sind weggeworfene Stimmen. Ohne sie wäre |LBR| eine CDU/FDP-Regierung möglich. Weg mit den Linken, sie taugen nichts.",OFFENSE,INSULT,1
Wir sollten den deutschen Kinder und Frauen gedenken die durch den Islam ermordet wurden.,OFFENSE,ABUSE,1
@USER @USER Haha...der Schmock @USER hat sich geschminkt und mich gesperrt... |LBR| Dann habe ich was richtig gemacht...,OTHER,OTHER,0
@USER @USER Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack |LBR| Und weder bin ich Rassist noch ein Nazi noch xenophob....!,OFFENSE,ABUSE,1
"Ihr Japaner, nicht protestieren, Raketen, die über Eure Inseln fliegen, |LBR| abschießen. Bin ich verstanden worden? Sofort umsetzen.",OTHER,OTHER,0
@USER Schade das die kotzgrüne Brühe nicht im Erdreich versickert... |LBR| und die ausreisewilligen werden gegen ihren Willen festgehalten...,OFFENSE,ABUSE,1
"@USER @USER Wer so aussieht der träumt davon , die sollte mal sich mal auf ihren Geisteszustand untersuchen lassen!",OFFENSE,INSULT,1
@USER @USER Besser sie machen es sich hier nicht zu gemütlich,OTHER,OTHER,0
"Politisch der Ungebildete, Kriegsbilligende und Charakterlose wird im September Merkels Politik wählen &gt; eine Schande für dieses Land.",OTHER,OTHER,0
"@USER @USER @USER Keine andere, aber eine ergänzte: dass nämlich Transfer- und Haftungsunion, Euro-Zonen-Budget usw. weiter ausgeschlossen sind. Das ist realpolitisch bedeutsamer, weil man dafür uns bräuchte. Beim Zurückfahren des ESM bräuchte umgekehrt die FDP eine Mehrheit bei anderen. CL",OTHER,OTHER,0
"Hihihi, ich finde, Merkel bastelte sich aus der CDU/CSU eine neue ""Blockflöten-CDU"" der DDR, voller JA-Sager und Klatscher, eben ohne Hirn",OFFENSE,ABUSE,1
"@USER Und genau darum geht es uns nicht, wenn dieser Tage Flaggen mit Davidsternen brennen (nicht nur die israelische Flagge) und Jüdinnen und Juden offen mit dem Tod bedroht. Über diesen Antisemitismus werden wir berichten, egal was Sie von Israel halten. Schönen Tag.",OTHER,OTHER,0
@USER Bis auf den Holocaust und den Krieg wahr er eigentlich ein solider Kanzler,OFFENSE,ABUSE,1
@USER Trotzdem schaffen sie wahnsinnig großartige Arbeit! Wir sind beeindruckt von den mutigen Frauen!,OTHER,OTHER,0
@USER Herzlich Willkommen auf Twitter! Und jetzt sorgen wir für Follower! @USER @USER @USER @USER @USER,OTHER,OTHER,0
@USER @USER Merkel Vasallen sind bei Twitter unerwünscht!,OFFENSE,INSULT,1
"@USER Flüchtlingsboote in Küstennähe torpedieren , dann lernen die Sozialschmarotzer schwimmen .Leider sind unsere U -Boote alle nicht einsatzfähig",OFFENSE,ABUSE,1
@USER @USER Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit aller Gewalt schönreden..zum kotzen..!!,OFFENSE,ABUSE,1
@USER @USER @USER @USER ..wurdest Du Luder Du nicht mit Rede.-und Schreibverbot belegt ..? |LBR| Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...ne richtige Kanackenstadt geworden..oder heißt es Kanackenstaat..,OFFENSE,ABUSE,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nein, die Häuser stehen in D in Bischofswerda. Direkt am Markt.",OTHER,OTHER,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ao - immer noch der.,OTHER,OTHER,0
"Wenn ich nachdenke,ist es schon erniedrigend im ""Lobbyisten.Babel"" Deutschland unter Führung der Finger kauenden Marionette leben zu müssen",OFFENSE,INSULT,1
G20 ist geplante Verarschung von Merkel |LBR| Die Gewaltexzesse sichern ihren nächsten Wahlsieg |LBR| Außer Spesen nix gewesen,OFFENSE,INSULT,1
@USER Wir sind auch innen schön!,OTHER,OTHER,0
"@USER Wir haben bei der Wahl zugelegt, über eine halbe Millionen Stimmen mehr..",OTHER,OTHER,0
"@USER Nein, Türken sind nicht die neuen Juden Servicetweet",OTHER,OTHER,0
Brettl Spitzen gucken auf BR,OTHER,OTHER,0
"@USER @USER Dummheit ist in Deutschland seit Stasi-Merkel, weit verbreitet! Übrigens das war sie bei Adolf ebenso und wir wissen alle wohin das führte!",OFFENSE,ABUSE,1
@USER ich drück die daumen klaus,OTHER,OTHER,0
@USER US-Experte sagt Deutschlands Untergang voraus,OTHER,OTHER,0
@USER Roth wird bleiben und Glaser niemals Vizepräsident.,OTHER,OTHER,0
"@USER Alberto Rivera – Islam, eine Schöpfung der Katholischen Kirche, |LBR| sieh dir das gleichnamige Video bei Youtube an, |LBR| er hat auch ein Buch geschrieben, ehemaliger Jesuitenpater aus dem Vatikan",OTHER,OTHER,0
"Schwach ist,wer sich nicht um Land u Volk kümmert,dann übernahmen schon immer andere die Macht,das beweist d. gesamte Menschheitsgeschichte",OTHER,OTHER,0
@USER Wie verkommen müssen erst die sein die dieses Gesicht gewählt haben....,OFFENSE,ABUSE,1
@USER @USER @USER Wie blöd sind deutsche Politiker eigentlich???,OFFENSE,INSULT,1
@USER @USER 1. hat in meinem Leben nicht einmal mein Herz rechts geschlagen u 2. d. Antwort lässt auf wenig Bildung schließen,OTHER,OTHER,0
@USER Die meisten Deutschen misstrauen Merkel! |LBR| Warum schreibt dieses Vasallenpack der deutschen Lügenpresse nicht mal darüber!!!!,OFFENSE,ABUSE,1
"Moin Piepser, hänge hier immer noch fest! 20cm Schnee bringen d. Kommunalpolitik durcheinander Was wollen die Affen dem IS entgegen setzen",OFFENSE,ABUSE,1
"""Weltweit fliehen Mio Menschen v. Krieg ... gemeinsam stehen wir vor großen Herausforderungen.""(Murksel) Eigener Krieg als Herausforderung",OTHER,OTHER,0
@USER @USER Minister Kickl MUSS seines Amtes enthoben werden.,OTHER,OTHER,0
@USER @USER Stasi IM Erika alias Merkel bezahlt das ganze noch. Und Maas der neue Heinrich. H regelt das ganze. Wer jetzt denkt das hatten wir schon ist NAZI.,OFFENSE,INSULT,1
"@USER Das sind doch alles masturbierende Pickelplatagen, keine Ahnung von Etwas...deswegen werden sie bestimmt Berufspolitiker..",OFFENSE,ABUSE,1
"@USER @USER @USER Das hängt von den Transpersonen ab. Wenn sie sich eindeutig als Mann bzw. Frau definieren - dann ja. Es gibt aber auch Transpersonen, die nicht in die Kategorien Mann/Frau passen.",OTHER,OTHER,0
@USER Na klar kriegt der Lob von allen Seiten...ist ja ein Merkel-Blindenhund. |LBR| Wollt ihr tatsächliche Opfer sehen dann geht auf Friedhöfe oder sprecht mit den Angehörigen..!,OFFENSE,INSULT,1
"Warum sollte Brüssel nach Spanien schauen, wurde doch in d. 1990ern ALLES unternommen, um den Balkankonflikt erst zu schüren u. dann, KRIEG",OTHER,OTHER,0
@USER @USER Mir egal....soll sie es mit ins Grab nehmen...,OTHER,OTHER,0
"@USER Jeder kann die von Kalergi in den 1920ern verfassten Pamphlete die die Ideologie der heutigen EU vorweg nahmen recherchieren, es ist eine Zionistische rassistische Ideologie die auf Vermischung der Weisen Europäer abzielt, geführt von einer Art Herrenrasse",OFFENSE,ABUSE,1
@USER @USER @USER Wo war das Merkel‘sche Entsetzen beim „Unfall“ in Cuxhaven? Wahrscheinlich weil kein Politiker betroffen war!,OTHER,OTHER,0
"@USER Da Deutschland keine NATIONALmannschaft mehr hat, interessiert dies niemanden!",OTHER,OTHER,0
@USER Heiko Maas hat das Buch - genau wie seine aktuellen Tweets - nicht einmal selbst verfasst. Der Schriftsteller Michael Ebmeyer stand ihm mit seinem schmalzigen Stil zur Seite.,OFFENSE,INSULT,1
@USER Ein Tor das jemals geglaubt hat!,OTHER,OTHER,0
@USER @USER Überall werden Millionen unserer Steuergelder veruntreut! Während zig Millionen in Deutschland fehlen um z. B. Armut und marode Infrastruktur zu bekämpfen!,OTHER,OTHER,0
Wahl der Rechtskommission - Kandidaten (keine Kandidatinnen ...) stellen sich vor - aksynode16,OTHER,OTHER,0
"@USER @USER Ja, viele sind seit geraumer Zeit Zwitter out",OTHER,OTHER,0
"Hallo Freunde, muss mich doch mal melden, ich hoffe, Ihr seid alle gesund und munter. 5 Wochen in Polen, eine Wohltat für meine Seele.",OTHER,OTHER,0
